
ESTUDIANTE|NOMGRADO|GRUPO|PROMEDIO1|PROMEDIO2|PROMEDIO3|PROMEDIO4|PromedioFinal|PUESTO1|PUESTO2|PUESTO3|PUESTO4|PuestoFinal|SEXO|ViveCon|NUMHERMANO|FechaNacimiento|ESTADCIVIL|ESTRATO|Retirado|ANO|ViveconMadre|ViveconPadre|ViveconAmbos|ViveconOtros|Casados|Solteros|Separados|UnionLibre|Viudo|RetiradoCluster|numgrado|Edad|Hombre|Mujer
20100389  |OCTAVO                   |02|43,417|41,833|42,917|43,250|43,000|2|3|2|2|2|F|Padre|1 |2000|separado(a)(os)|2|0|2013|0|1|0|0|0|0|1|0|0|0|9|13|0|1
20100389  |SEPTIMO                  |02|45,364|45,909|46,818|46,273|46,455|1|1|1|2|1|F|Padre|1 |2000|separado(a)(os)|2|0|2012|0|1|0|0|0|0|1|0|0|0|8|12|0|1
20100390  |CUARTO                   |03|39,600|39,500|37,200|37,700|38,600|12|13|14|15|11|F|Madre,Padre|2 |1999|casado(a)(os)  |2|0|2011|0|0|1|0|1|0|0|0|0|0|5|12|0|1
20100390  |DECIMO                   |04|34,167|33,833|36,333|36,333|35,500|20|15|11|10|13|F|Madre,Padre|2 |1999|casado(a)(os)  |2|0|2018|0|0|1|0|1|0|0|0|0|0|11|19|0|1
20100390  |OCTAVO                   |03|34,833|32,667|35,167|36,750|35,000|20|23|11|8|12|F|Madre,Padre|2 |1999|casado(a)(os)  |2|0|2016|0|0|1|0|1|0|0|0|0|0|9|17|0|1
20100392  |QUINTO                   |02|39,100|39,000|38,300|38,400|38,900|10|14|16|18|13|M|Madre,Padre|1 |2000|casado(a)(os)  |2|2017|2011|0|0|1|0|1|0|0|0|0|0|6|11|1|0
20100392  |SEPTIMO                  |03|33,000|31,818|30,273|30,909|31,455|25|23|28|24|28|M|Madre,Padre|1 |2000|casado(a)(os)  |2|2017|2013|0|0|1|0|1|0|0|0|0|0|8|13|1|0
20100395  |OCTAVO                   |02|33,667|32,500|33,583|31,000|32,833|20|25|27|27|27|M|Madre,Padre|2 |1999|casado(a)(os)  |2|2015|2014|0|0|1|0|1|0|0|0|0|0|9|15|1|0
20100395  |QUINTO                   |02|32,500|34,800|37,800|39,100|36,200|25|26|22|19|24|M|Madre,Padre|2 |1999|casado(a)(os)  |2|2015|2010|0|0|1|0|1|0|0|0|0|0|6|11|1|0
20100395  |SEXTO                    |02|32,786|33,929|34,286|37,000|34,500|23|26|27|24|27|M|Madre,Padre|2 |1999|casado(a)(os)  |2|2015|2011|0|0|1|0|1|0|0|0|0|0|7|12|1|0
20100399  |NOVENO                   |02|32,500|35,364|37,500|38,917|36,000|23|14|10|10|13|F|Madre,Padre|2 |1998|casado(a)(os)  |2|0|2014|0|0|1|0|1|0|0|0|0|0|10|16|0|1
20100399  |OCTAVO                   |02|29,583|34,333|35,333|33,250|33,083|35|29|20|30|30|F|Madre,Padre|2 |1998|casado(a)(os)  |2|0|2013|0|0|1|0|1|0|0|0|0|0|9|15|0|1
20100399  |UNDECIMO                 |01|33,833|35,167|36,250|35,333|35,250|20|16|17|22|19|F|Madre,Padre|2 |1998|casado(a)(os)  |2|0|2018|0|0|1|0|1|0|0|0|0|0|12|20|0|1
20100400  |OCTAVO                   |02|26,750|31,917|31,250|29,333|29,833|26|26|28|29|29|F|Madre,Padre|2 |2000|casado(a)(os)  |2|2015|2014|0|0|1|0|1|0|0|0|0|0|9|14|0|1
20100400  |SEXTO                    |02|35,357|37,357|35,786|37,357|36,357|16|17|23|22|20|F|Madre,Padre|2 |2000|casado(a)(os)  |2|2015|2011|0|0|1|0|1|0|0|0|0|0|7|11|0|1
20100402  |OCTAVO                   |02|45,167|43,083|44,667|43,833|44,333|1|1|1|1|1|F|Otro|0 |2000|union libre    |2|0|2013|0|0|0|1|0|0|0|1|0|0|9|13|0|1
20100403  |DECIMO                   |01|35,500|36,083|37,083|38,083|36,833|16|12|14|6|10|M|Madre|0 |1998|soltero(a)(os) |2|0|2015|1|0|0|0|0|1|0|0|0|0|11|17|1|0
20100403  |SEPTIMO                  |04|42,364|44,182|43,273|42,909|43,273|1|1|1|1|1|M|Madre|0 |1998|soltero(a)(os) |2|0|2012|1|0|0|0|0|1|0|0|0|0|8|14|1|0
20100403  |SEXTO                    |02|42,571|43,286|46,143|46,357|44,857|5|6|2|3|3|M|Madre|0 |1998|soltero(a)(os) |2|0|2011|1|0|0|0|0|1|0|0|0|0|7|13|1|0
20100404  |NOVENO                   |05|36,333|33,667|33,333|37,000|35,167|23|24|25|22|27|M|Padre|1 |2000|separado(a)(os)|2|0|2014|0|1|0|0|0|0|1|0|0|0|10|14|1|0
20100404  |OCTAVO                   |02|34,667|38,667|34,917|35,083|35,917|26|12|22|27|22|M|Padre|1 |2000|separado(a)(os)|2|0|2013|0|1|0|0|0|0|1|0|0|0|9|13|1|0
20100406  |DECIMO                   |03|30,750|29,333|28,250|27,917|29,167|35|34|34|30|32|M|Madre,Padre|1 |1999|union libre    |2|0|2016|0|0|1|0|0|0|0|1|0|0|11|17|1|0
20100406  |QUINTO                   |02|36,700|37,500|39,000|38,700|38,200|14|16|18|20|15|M|Madre,Padre|1 |1999|union libre    |2|0|2010|0|0|1|0|0|0|0|1|0|0|6|11|1|0
20100407  |DECIMO                   |03|32,917|34,583|33,917|37,417|34,750|31|23|28|12|23|M|Padre|2 |2000|casado(a)(os)  |2|0|2015|0|1|0|0|1|0|0|0|0|0|11|15|1|0
20100409  |QUINTO                   |02|38,200|42,300|44,500|45,500|42,900|10|6|7|6|7|F|Madre|4 |1999|union libre    |2|0|2010|1|0|0|0|0|0|0|1|0|0|6|11|0|1
20100410  |QUINTO                   |02|39,000|40,400|39,900|40,900|40,200|8|10|15|12|10|M|Madre,Padre|1 |2000|casado(a)(os)  |2|2014|2010|0|0|1|0|1|0|0|0|0|0|6|10|1|0
20100410  |SEXTO                    |02|32,786|39,929|39,071|41,643|38,357|23|10|13|8|13|M|Madre,Padre|1 |2000|casado(a)(os)  |2|2014|2011|0|0|1|0|1|0|0|0|0|0|7|11|1|0
20100411  |OCTAVO                   |04|30,667|35,417|28,917|28,083|30,833|29|20|34|29|32|F|Madre,Padre|1 |2000|casado(a)(os)  |2|0|2013|0|0|1|0|1|0|0|0|0|0|9|13|0|1
20100413  |SEXTO                    |03|36,000|28,929|34,214|38,643|34,571|16|28|21|9|22|M|Madre|0 |2000|separado(a)(os)|3|0|2011|1|0|0|0|0|0|1|0|0|0|7|11|1|0
20100417  |NOVENO                   |03|35,417|41,667|42,833|41,333|40,417|14|4|1|2|3|F|Madre,Padre|2 |1999|casado(a)(os)  |2|0|2014|0|0|1|0|1|0|0|0|0|0|10|15|0|1
20100417  |QUINTO                   |03|39,000|39,900|40,200|41,300|40,200|5|8|5|6|4|F|Madre,Padre|2 |1999|casado(a)(os)  |2|0|2010|0|0|1|0|1|0|0|0|0|0|6|11|0|1
20100417  |SEXTO                    |03|36,786|34,286|34,143|36,786|35,571|14|16|22|18|19|F|Madre,Padre|2 |1999|casado(a)(os)  |2|0|2011|0|0|1|0|1|0|0|0|0|0|7|12|0|1
201004177 |NOVENO                   |05|38,182|32,636|33,727|38,455|35,818|8|20|21|8|15|F|Madre|1 |2001|separado(a)(os)|3|0|2014|1|0|0|0|0|0|1|0|0|0|10|13|0|1
201004177 |TERCERO                  |02|,000|36,000|42,000|43,400|42,700|30|21|11|11|6|F|Madre|1 |2001|separado(a)(os)|3|0|2010|1|0|0|0|0|0|1|0|0|0|4|9|0|1
20100418  |SEXTO                    |03|37,643|32,500|34,929|36,929|35,643|9|21|18|17|18|F|Madre,Padre|3 |1999|union libre    |3|0|2011|0|0|1|0|0|0|0|1|0|0|7|12|0|1
20100423  |OCTAVO                   |02|33,833|37,417|35,667|35,333|35,750|28|20|18|26|24|M|Madre|2 |1999|soltero(a)(os) |2|0|2013|1|0|0|0|0|1|0|0|0|0|9|14|1|0
20100424  |NOVENO                   |03|36,167|40,833|38,583|38,250|38,750|13|5|11|6|6|M|Madre,Padre|1 |1999|soltero(a)(os) |2|0|2014|0|0|1|0|0|1|0|0|0|0|10|15|1|0
20100426  |OCTAVO                   |07|32,455|34,909|37,091|36,818|35,364|20|16|15|16|17|M|Madre,Padre|1 |1999|union libre    |2|2016|2014|0|0|1|0|0|0|0|1|0|0|9|15|1|0
20100427  |QUINTO                   |03|30,300|30,700|29,600|34,100|31,300|29|30|30|26|29|M|Madre|0 |2000|no registra    |2|0|2010|1|0|0|0|0|0|0|0|0|0|6|10|1|0
20100429  |OCTAVO                   |04|31,333|35,500|34,833|34,667|34,083|27|19|19|18|24|M|Madre,Padre|2 |1999|union libre    |2|0|2013|0|0|1|0|0|0|0|1|0|0|9|14|1|0
20100429  |QUINTO                   |03|36,900|37,300|36,900|39,700|37,800|13|14|13|10|13|M|Madre,Padre|2 |1999|union libre    |2|0|2010|0|0|1|0|0|0|0|1|0|0|6|11|1|0
20100429  |SEXTO                    |03|39,500|36,929|36,000|38,214|37,857|4|7|15|11|8|M|Madre,Padre|2 |1999|union libre    |2|0|2011|0|0|1|0|0|0|0|1|0|0|7|12|1|0
20100431  |OCTAVO                   |03|39,833|39,333|38,917|38,000|39,250|3|8|4|8|4|F|Otro|4 |1999|separado(a)(os)|2|0|2013|0|0|0|1|0|0|1|0|0|0|9|14|0|1
20100432  |SEPTIMO                  |03|38,818|35,000|34,909|39,091|37,000|8|11|14|7|9|F|Madre,Padre|1 |1999|union libre    |2|0|2012|0|0|1|0|0|0|0|1|0|0|8|13|0|1
20100434  |SEPTIMO                  |03|37,909|35,273|40,273|38,364|38,182|9|10|3|11|6|F|Madre,Padre|2 |1999|casado(a)(os)  |2|0|2012|0|0|1|0|1|0|0|0|0|0|8|13|0|1
20100436  |QUINTO                   |02|34,100|36,400|35,900|34,100|35,300|22|22|22|25|22|F|No registra|0 |1997|no registra    |2|0|2011|0|0|0|0|0|0|0|0|0|0|6|14|0|1
20100440  |OCTAVO                   |03|34,583|37,083|39,000|32,917|35,750|17|10|10|21|14|F|Madre|5 |1998|soltero(a)(os) |2|0|2014|1|0|0|0|0|1|0|0|0|0|9|16|0|1
20100440  |UNDECIMO                 |04|32,917|37,083|36,667|37,583|36,250|17|10|10|13|11|F|Madre|5 |1998|soltero(a)(os) |2|0|2018|1|0|0|0|0|1|0|0|0|0|12|20|0|1
20100441  |QUINTO                   |03|41,900|43,100|43,700|41,000|42,600|2|2|1|7|3|M|Madre,Padre|- |2000|casado(a)(os)  |2|0|2010|0|0|1|0|1|0|0|0|0|0|6|10|1|0
20100441  |SEXTO                    |03|42,500|39,429|43,714|40,286|41,500|1|3|2|4|2|M|Madre,Padre|- |2000|casado(a)(os)  |2|0|2011|0|0|1|0|1|0|0|0|0|0|7|11|1|0
20100442  |SEPTIMO                  |03|40,455|35,636|36,182|38,182|37,636|3|8|8|12|7|M|Madre|3 |1999|casado(a)(os)  |2|0|2012|1|0|0|0|1|0|0|0|0|0|8|13|1|0
20100442  |UNDECIMO                 |03|35,833|35,250|38,417|33,167|35,917|15|13|11|26|19|M|Madre|3 |1999|casado(a)(os)  |2|0|2016|1|0|0|0|1|0|0|0|0|0|12|17|1|0
20100443  |UNDECIMO                 |03|37,750|38,000|40,750|39,000|39,000|9|6|6|5|6|F|Madre|2 |1999|no registra    |1|0|2016|1|0|0|0|0|0|0|0|0|0|12|17|0|1
20100446  |QUINTO                   |03|39,600|40,000|39,200|41,500|40,100|4|7|7|4|5|F|Madre|2 |1999|no registra    |1|0|2010|1|0|0|0|0|0|0|0|0|0|6|11|0|1
20100447  |SEPTIMO                  |04|38,818|36,636|34,818|39,636|37,636|8|15|16|8|10|F|Madre|2 |2000|soltero(a)(os) |2|0|2012|1|0|0|0|0|1|0|0|0|0|8|12|0|1
20100447  |UNDECIMO                 |02|29,833|31,667|29,667|37,917|32,417|26|21|33|8|26|F|Madre|2 |2000|soltero(a)(os) |2|0|2018|1|0|0|0|0|1|0|0|0|0|12|18|0|1
20100449  |SEPTIMO                  |01|32,727|32,091|33,000|36,182|33,636|29|26|21|16|26|M|Madre|2 |1997|no registra    |2|2014|2012|1|0|0|0|0|0|0|0|0|0|8|15|1|0
20100452  |SEPTIMO                  |04|41,429|43,643|45,929|45,286|44,286|2|1|2|2|2|F|Padre|2 |1998|union libre    |3|0|2010|0|1|0|0|0|0|0|1|0|0|8|12|0|1
20100452  |UNDECIMO                 |02|43,750|41,750|45,333|41,833|43,333|4|5|2|3|4|F|Padre|2 |1998|union libre    |3|0|2015|0|1|0|0|0|0|0|1|0|0|12|17|0|1
20100453  |SEXTO                    |01|35,714|36,714|38,143|37,786|37,143|14|12|15|15|15|F|Madre,Padre|2 |1998|casado(a)(os)  |2|0|2010|0|0|1|0|1|0|0|0|0|0|7|12|0|1
20100453  |SEXTO                    |01|36,538|38,429|38,786|39,857|38,643|16|14|15|11|13|F|Madre,Padre|2 |1998|casado(a)(os)  |2|0|2011|0|0|1|0|1|0|0|0|0|0|7|13|0|1
20100457  |SEPTIMO                  |04|36,786|35,429|34,500|38,571|36,500|10|17|22|12|17|M|Madre,Padre|2 |2000|casado(a)(os)  |2|0|2010|0|0|1|0|1|0|0|0|0|0|8|10|1|0
20100458  |NOVENO                   |01|35,250|36,250|37,583|35,667|36,250|17|17|13|24|17|M|Padre|1 |1998|union libre    |1|0|2013|0|1|0|0|0|0|0|1|0|0|10|15|1|0
20100458  |SEPTIMO                  |01|37,667|39,667|37,600|39,067|38,667|7|11|14|13|9|M|Padre|1 |1998|union libre    |1|0|2011|0|1|0|0|0|0|0|1|0|0|8|13|1|0
20100459  |NOVENO                   |01|36,000|37,000|38,583|38,000|37,583|7|7|7|10|5|F|Padre|4 |1998|soltero(a)(os) |2|0|2014|0|1|0|0|0|1|0|0|0|0|10|16|0|1
20100459  |SEPTIMO                  |05|35,867|38,467|36,733|34,800|36,600|8|3|4|17|8|F|Padre|4 |1998|soltero(a)(os) |2|0|2011|0|1|0|0|0|1|0|0|0|0|8|13|0|1
20100460  |NOVENO                   |01|34,667|38,500|35,250|34,917|36,000|19|8|19|29|18|M|Madre|1 |1998|separado(a)(os)|3|0|2013|1|0|0|0|0|0|1|0|0|0|10|15|1|0
20100462  |DECIMO                   |02|40,583|40,083|40,667|40,250|40,500|5|5|7|7|6|F|Madre,Padre|1 |1998|union libre    |2|0|2014|0|0|1|0|0|0|0|1|0|0|11|16|0|1
20100462  |OCTAVO                   |02|39,500|37,750|39,333|39,917|39,250|9|12|7|6|7|F|Madre,Padre|1 |1998|union libre    |2|0|2012|0|0|1|0|0|0|0|1|0|0|9|14|0|1
20100463  |SEPTIMO                  |05|40,000|39,667|38,467|39,400|39,533|1|1|2|5|2|F|Madre,Padre|1 |1999|casado(a)(os)  |2|0|2011|0|0|1|0|1|0|0|0|0|0|8|12|0|1
20100465  |NOVENO                   |04|38,583|36,333|36,833|38,083|37,583|6|9|13|20|8|F|Madre,Padre|2 |1998|casado(a)(os)  |2|0|2013|0|0|1|0|1|0|0|0|0|0|10|15|0|1
20100465  |OCTAVO                   |04|38,000|36,000|37,417|35,833|37,000|5|12|7|16|10|F|Madre,Padre|2 |1998|casado(a)(os)  |2|0|2012|0|0|1|0|1|0|0|0|0|0|9|14|0|1
20100468  |SEPTIMO                  |04|36,357|34,143|39,286|36,214|36,714|12|20|11|20|16|F|Otro|2 |1997|no registra    |2|0|2010|0|0|0|1|0|0|0|0|0|0|8|13|0|1
20100470  |OCTAVO                   |02|36,417|38,250|36,333|37,417|37,167|16|11|11|11|14|F|Padre|4 |1998|casado(a)(os)  |2|0|2012|0|1|0|0|1|0|0|0|0|0|9|14|0|1
20100471  |SEPTIMO                  |04|31,867|30,000|34,200|34,667|32,733|30|31|25|26|27|F|Padre|1 |1997|soltero(a)(os) |2|2014|2011|0|1|0|0|0|1|0|0|0|0|8|14|0|1
20100472  |DECIMO                   |03|32,667|31,833|32,083|30,583|31,917|29|29|29|28|28|M|Madre|3 |1999|soltero(a)(os) |2|2017|2016|1|0|0|0|0|1|0|0|0|0|11|17|1|0
20100472  |SEXTO                    |01|33,571|36,143|35,286|34,714|35,143|21|15|20|25|24|M|Madre|3 |1999|soltero(a)(os) |2|2017|2010|1|0|0|0|0|1|0|0|0|0|7|11|1|0
20100473  |SEPTIMO                  |01|35,333|34,800|36,333|37,867|36,200|18|23|15|17|15|M|Madre|2 |1998|soltero(a)(os) |2|0|2011|1|0|0|0|0|1|0|0|0|0|8|13|1|0
20100473  |SEXTO                    |01|35,929|37,643|35,643|34,357|36,000|13|9|19|26|20|M|Madre|2 |1998|soltero(a)(os) |2|0|2010|1|0|0|0|0|1|0|0|0|0|7|12|1|0
20100475  |OCTAVO                   |04|36,250|32,833|34,667|31,417|33,917|12|23|18|25|23|F|Madre,Padre|1 |1998|union libre    |2|0|2012|0|0|1|0|0|0|0|1|0|0|9|14|0|1
20100475  |SEXTO                    |01|34,643|36,571|38,857|38,429|37,286|19|13|13|13|14|F|Madre,Padre|1 |1998|union libre    |2|0|2010|0|0|1|0|0|0|0|1|0|0|7|12|0|1
20100475  |UNDECIMO                 |03|36,500|34,833|35,667|36,333|35,833|14|16|24|15|20|F|Madre,Padre|1 |1998|union libre    |2|0|2016|0|0|1|0|0|0|0|1|0|0|12|18|0|1
20100481  |SEPTIMO                  |01|29,733|31,400|34,733|32,733|32,333|34|31|21|27|29|F|Madre,Padre|0 |1999|union libre    |2|2016|2011|0|0|1|0|0|0|0|1|0|0|8|12|0|1
20100482  |NOVENO                   |01|40,250|40,833|42,500|38,917|40,583|5|1|3|11|5|F|Madre,Padre|1 |1999|no registra    |2|0|2013|0|0|1|0|0|0|0|0|0|0|10|14|0|1
20100485  |SEXTO                    |02|33,143|39,500|37,500|37,500|37,071|22|7|12|10|13|M|Madre|0 |1999|union libre    |2|2014|2010|1|0|0|0|0|0|0|1|0|0|7|11|1|0
20100489  |NOVENO                   |02|33,750|32,500|33,500|32,000|32,917|18|23|22|22|23|M|Madre,Padre|3 |1999|casado(a)(os)  |2|0|2014|0|0|1|0|1|0|0|0|0|0|10|15|1|0
20100489  |SEXTO                    |02|38,857|40,714|40,071|39,143|39,857|4|4|3|5|5|M|Madre,Padre|3 |1999|casado(a)(os)  |2|0|2010|0|0|1|0|1|0|0|0|0|0|7|11|1|0
20100490  |NOVENO                   |04|31,417|33,250|37,750|37,583|35,167|28|16|8|22|21|M|Madre,Padre|0 |1997|union libre    |2|0|2013|0|0|1|0|0|0|0|1|0|0|10|16|1|0
20100493  |SEPTIMO                  |05|29,000|29,667|29,400|31,467|30,000|27|28|25|23|28|M|Madre,Padre|0 |1998|union libre    |3|0|2011|0|0|1|0|0|0|0|1|0|0|8|13|1|0
20100496  |OCTAVO                   |04|35,500|38,167|35,833|34,250|36,000|14|11|17|21|16|F|Madre|1 |1999|soltero(a)(os) |2|0|2013|1|0|0|0|0|1|0|0|0|0|9|14|0|1
20100496  |UNDECIMO                 |02|35,333|33,417|34,333|34,667|34,667|18|17|22|20|22|F|Madre|1 |1999|soltero(a)(os) |2|0|2016|1|0|0|0|0|1|0|0|0|0|12|17|0|1
20100497  |SEPTIMO                  |02|35,429|37,267|37,667|38,933|37,600|13|11|12|10|11|F|Madre,Padre|1 |1998|union libre    |2|0|2011|0|0|1|0|0|0|0|1|0|0|8|13|0|1
20100499  |SEXTO                    |02|33,786|33,500|34,429|34,643|34,214|19|26|23|21|24|F|Madre,Padre|1 |1999|casado(a)(os)  |2|0|2010|0|0|1|0|1|0|0|0|0|0|7|11|0|1
20100502  |NOVENO                   |02|24,583|30,250|31,000|29,364|28,833|25|25|24|26|25|F|Madre|2 |1997|soltero(a)(os) |2|2016|2014|1|0|0|0|0|1|0|0|0|0|10|17|0|1
20100502  |SEPTIMO                  |02|33,857|33,333|34,067|33,600|33,867|18|24|23|24|24|F|Madre|2 |1997|soltero(a)(os) |2|2016|2011|1|0|0|0|0|1|0|0|0|0|8|14|0|1
20100502  |SEXTO                    |02|35,357|36,643|35,214|36,000|35,857|15|18|21|19|18|F|Madre|2 |1997|soltero(a)(os) |2|2016|2010|1|0|0|0|0|1|0|0|0|0|7|13|0|1
20100503  |DECIMO                   |01|35,167|31,167|34,583|36,667|34,417|20|29|18|16|24|F|Madre,Padre|3 |1999|union libre    |2|0|2014|0|0|1|0|0|0|0|1|0|0|11|15|0|1
20100503  |OCTAVO                   |01|36,917|33,417|35,583|35,750|35,500|8|28|17|23|18|F|Madre,Padre|3 |1999|union libre    |2|0|2012|0|0|1|0|0|0|0|1|0|0|9|13|0|1
20100506  |SEPTIMO                  |02|36,071|38,133|36,333|37,600|37,133|10|9|14|16|12|M|Madre,Padre|2 |1998|casado(a)(os)  |2|0|2011|0|0|1|0|1|0|0|0|0|0|8|13|1|0
20100509  |SEXTO                    |02|38,286|37,357|37,500|39,000|38,143|6|14|12|6|7|F|Madre,Padre|0 |1999|casado(a)(os)  |2|0|2010|0|0|1|0|1|0|0|0|0|0|7|11|0|1
20100510  |DECIMO                   |01|28,917|31,750|33,750|31,417|31,750|31|28|26|29|29|M|Otro|1 |1999|casado(a)(os)  |2|2016|2016|0|0|0|1|1|0|0|0|0|1|11|17|1|0
20100510  |TERCERO                  |03|33,083|32,667|38,250|37,667|35,583|17|16|7|8|13|M|Otro|1 |1999|casado(a)(os)  |2|2016|2014|0|0|0|1|1|0|0|0|0|0|4|15|1|0
20100514  |DECIMO                   |03|35,917|38,667|37,000|37,250|37,583|15|6|13|12|8|M|Madre,Padre|2 |1999|union libre    |2|0|2014|0|0|1|0|0|0|0|1|0|0|11|15|1|0
20100514  |NOVENO                   |04|40,500|38,333|39,417|39,833|39,583|3|4|4|7|4|M|Madre,Padre|2 |1999|union libre    |2|0|2013|0|0|1|0|0|0|0|1|0|0|10|14|1|0
20100517  |DECIMO                   |03|40,333|42,167|41,583|40,583|41,167|3|1|1|1|1|F|Madre,Padre|4 |1998|union libre    |2|0|2014|0|0|1|0|0|0|0|1|0|0|11|16|0|1
20100517  |SEPTIMO                  |03|40,467|40,867|41,867|43,467|41,667|6|4|4|4|4|F|Madre,Padre|4 |1998|union libre    |2|0|2011|0|0|1|0|0|0|0|1|0|0|8|13|0|1
20100517  |SEXTO                    |03|39,357|41,500|41,357|41,429|41,000|10|3|9|3|7|F|Madre,Padre|4 |1998|union libre    |2|0|2010|0|0|1|0|0|0|0|1|0|0|7|12|0|1
20100518  |SEPTIMO                  |01|33,182|29,364|33,455|34,818|32,818|26|31|19|23|29|M|Madre|1 |1998|no registra    |2|0|2012|1|0|0|0|0|0|0|0|0|0|8|14|1|0
20100518  |SEPTIMO                  |03|33,200|35,600|35,667|36,400|35,400|21|17|20|20|21|M|Madre|1 |1998|no registra    |2|0|2011|1|0|0|0|0|0|0|0|0|0|8|13|1|0
20100518  |SEXTO                    |03|36,786|35,857|35,714|35,500|36,143|15|17|19|20|19|M|Madre|1 |1998|no registra    |2|0|2010|1|0|0|0|0|0|0|0|0|0|7|12|1|0
20100520  |SEPTIMO                  |03|40,133|41,067|43,267|45,000|42,533|8|3|2|2|3|F|Madre,Padre|1 |1998|casado(a)(os)  |3|0|2011|0|0|1|0|1|0|0|0|0|0|8|13|0|1
20100520  |SEXTO                    |03|41,714|41,429|41,786|40,357|41,429|4|4|4|5|3|F|Madre,Padre|1 |1998|casado(a)(os)  |3|0|2010|0|0|1|0|1|0|0|0|0|0|7|12|0|1
20100523  |SEPTIMO                  |01|35,467|35,067|36,000|36,133|35,800|16|22|16|21|17|F|Madre|2 |1999|casado(a)(os)  |2|0|2011|1|0|0|0|1|0|0|0|0|0|8|12|0|1
20100523  |SEXTO                    |03|38,786|39,214|36,786|36,571|38,000|11|12|15|17|15|F|Madre|2 |1999|casado(a)(os)  |2|0|2010|1|0|0|0|1|0|0|0|0|0|7|11|0|1
20100526  |SEXTO                    |01|39,833|38,000|37,833|38,000|38,500|8|12|9|15|9|F|Madre,Padre|1 |1997|casado(a)(os)  |2|0|2014|0|0|1|0|1|0|0|0|0|0|7|17|0|1
20100528  |NOVENO                   |04|35,583|35,167|35,250|39,583|36,500|18|13|20|10|14|M|Madre|0 |1998|union libre    |1|0|2013|1|0|0|0|0|0|0|1|0|0|10|15|1|0
20100530  |NOVENO                   |04|39,167|36,500|36,500|39,667|38,167|5|8|14|9|5|M|Madre|2 |1997|viudo(a)       |2|0|2013|1|0|0|0|0|0|0|0|1|0|10|16|1|0
20100530  |UNDECIMO                 |01|40,167|40,750|43,083|41,833|41,583|8|4|5|5|6|M|Madre|2 |1997|viudo(a)       |2|0|2015|1|0|0|0|0|0|0|0|1|0|12|18|1|0
20100531  |NOVENO                   |01|30,667|30,667|35,667|34,750|32,917|22|24|16|21|25|M|Padre|2 |1999|separado(a)(os)|3|0|2014|0|1|0|0|0|0|1|0|0|0|10|15|1|0
20100531  |NOVENO                   |04|28,250|31,667|34,667|34,917|32,417|26|24|15|16|21|M|Padre|2 |1999|separado(a)(os)|3|0|2015|0|1|0|0|0|0|1|0|0|0|10|16|1|0
20100532  |DECIMO                   |2 |33,294|,000|,000|,000|33,294|25|0|0|0|25|F|Madre,Padre|3 |1999|casado(a)(os)  |2|2014|2014|0|0|1|0|1|0|0|0|0|1|11|15|0|1
20100532  |OCTAVO                   |03|40,083|36,250|32,500|35,250|36,083|8|12|23|19|15|F|Madre,Padre|3 |1999|casado(a)(os)  |2|2014|2012|0|0|1|0|1|0|0|0|0|0|9|13|0|1
20100536  |OCTAVO                   |02|36,667|31,667|34,083|35,167|34,417|14|25|20|23|23|M|Madre,Padre|2 |1998|casado(a)(os)  |2|0|2012|0|0|1|0|1|0|0|0|0|0|9|14|1|0
20100540  |NOVENO                   |02|32,667|31,333|31,417|37,333|33,333|26|27|25|16|23|M|Madre|2 |1999|viudo(a)       |2|0|2013|1|0|0|0|0|0|0|0|1|0|10|14|1|0
20100540  |NOVENO                   |05|40,750|39,500|37,667|35,750|38,500|4|7|10|25|9|M|Madre|2 |1999|viudo(a)       |2|0|2014|1|0|0|0|0|0|0|0|1|0|10|15|1|0
20100544  |SEXTO                    |03|40,929|40,286|40,143|39,429|40,357|7|9|10|9|10|F|Madre|2 |1997|separado(a)(os)|2|0|2010|1|0|0|0|0|0|1|0|0|0|7|13|0|1
20100544  |UNDECIMO                 |03|38,000|35,667|41,667|35,250|37,667|11|13|4|19|12|F|Madre|2 |1997|separado(a)(os)|2|0|2015|1|0|0|0|0|0|1|0|0|0|12|18|0|1
20100545  |SEXTO                    |03|34,929|35,500|30,000|34,786|33,857|23|20|31|24|27|M|Madre,Padre|3 |1996|casado(a)(os)  |2|2014|2010|0|0|1|0|1|0|0|0|0|0|7|14|1|0
20100546  |OCTAVO                   |03|46,833|46,833|46,750|47,417|47,167|1|1|1|1|1|F|Madre,Padre|1 |1998|union libre    |2|0|2012|0|0|1|0|0|0|0|1|0|0|9|14|0|1
20100550  |NOVENO                   |04|37,083|32,167|38,167|39,083|36,917|11|22|6|13|12|M|Madre,Padre|0 |1998|union libre    |2|0|2013|0|0|1|0|0|0|0|1|0|0|10|15|1|0
20100551  |SEXTO                    |03|41,714|39,714|42,000|40,214|41,071|4|11|3|6|6|F|Madre|1 |1999|union libre    |3|0|2010|1|0|0|0|0|0|0|1|0|0|7|11|0|1
20100556  |UNDECIMO                 |01|39,500|34,750|37,083|34,417|36,667|10|20|23|24|20|M|Madre|1 |1998|separado(a)(os)|2|0|2015|1|0|0|0|0|0|1|0|0|0|12|17|1|0
20100560  |NOVENO                   |05|38,500|38,333|37,000|37,417|37,833|11|9|14|19|15|M|Madre,Padre|1 |1998|casado(a)(os)  |2|2017|2014|0|0|1|0|1|0|0|0|0|0|10|16|1|0
